PROVINCE,REGION,SECTOR,TSIC-2 dg,TSIC-2dg_details,TSIC-5dg,TSIC-5dg_details,BUSINESS SIZE,NUMBER of MSME,DATA SOURCE,YEAR
Nakhon Nayok,Central,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,20,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Nayok,Central,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,472,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Nayok,Central,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,87,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Nayok,Central,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,24,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Nayok,Central,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,335,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Nayok,Central,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,86,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Nayok,Central,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,16,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Nayok,Central,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,165,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Nayok,Central,J,50,Information and communication,05055,Information and communication - small establishments,Small,35,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Nayok,Central,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,8,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Nayok,Central,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,190,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Nayok,Central,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,49,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Nayok,Central,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,11,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,232,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,47,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,10,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,253,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,64,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,12,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,305,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,66,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,17,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,251,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,60,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,12,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,111,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,J,50,Information and communication,05055,Information and communication - small establishments,Small,24,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,6,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,133,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,33,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Sakhon,Central,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,7,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,269,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,67,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,13,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,297,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,81,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,18,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,383,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,89,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,19,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,295,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,67,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,16,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,148,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,J,50,Information and communication,05055,Information and communication - small establishments,Small,36,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,7,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,190,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,41,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Samut Songkhram,Central,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,10,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,194,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,50,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,11,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,257,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,70,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,14,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,299,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,84,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,19,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,290,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,61,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,14,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,135,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,J,50,Information and communication,05055,Information and communication - small establishments,Small,28,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,6,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,164,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,33,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Nakhon Pathom,Central,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,7,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Suphan Buri,Central,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,264,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Suphan Buri,Central,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,62,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Suphan Buri,Central,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,14,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Suphan Buri,Central,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,306,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Suphan Buri,Central,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,71,SYNTHETIC SAMPLE - generated from Scout metadata,2018
Suphan Buri,Central,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,16,SYNTHETIC SAMPLE - generated from Scout metadata,2018
