customer_id,signup_date,region,plan_type,acquisition_channel,age,account_tenure_days,avg_order_value,orders_last_90d,app_sessions_last_30d,support_tickets_90d,late_delivery_rate,avg_delivery_delay_hours,discount_ratio,product_variety_score,return_rate_90d,competitor_price_index,days_since_last_order,account_status_30d,post_period_refund_flag,account_note_post_period,is_outlier
PC101228,2024-10-20,suburban,basic,social,40.0,72,89.8,6,11,1,0.11,9.22,0.039,78.1,0.133,1.015,34.6,1,Y,support,1
PC100402,2024-07-04,rural,premium,paid_search,29.0,180,111.56,9,10,2,0.096,12.25,0.224,59.1,0.159,1.015,26.0,0,N,support,0
PC100570,2023-10-30,metro,premium,social,57.0,428,51.99,8,11,1,0.043,25.61,0.374,63.9,0.023,1.026,43.7,0,N,support,0
PC101729,2023-12-08,suburban,basic,social,41.0,389,89.18,2,10,0,0.072,38.6,0.017,73.0,0.002,1.086,47.3,0,N,support,0
PC102145,2024-10-14,suburban,premium,referral,52.0,78,52.82,8,14,3,0.096,12.27,0.363,31.6,0.132,0.84,12.3,0,N,support,1
PC100263,2024-08-19,suburban,premium,affiliate,18.0,134,68.06,8,9,2,0.08,6.14,0.262,72.9,0.14,0.911,26.5,0,N,support,0
PC101158,2023-11-13,suburban,basic,paid_search,56.0,414,114.19,12,12,0,0.266,16.09,0.111,89.2,0.12,1.121,27.8,0,N,support,1
PC101094,2024-07-30,metro,basic,organic,24.0,154,56.18,6,9,1,0.108,14.33,0.039,28.7,0.083,0.816,33.8,0,N,support,0
PC100061,2024-07-12,metro,plus,social,38.0,172,70.31,8,7,0,0.185,58.22,0.247,67.9,0.073,0.956,71.4,0,Y,support,1
PC100922,2024-11-22,suburban,basic,paid_search,41.0,39,90.48,9,9,0,0.097,18.97,0.177,87.0,0.173,1.112,16.0,0,N,support,0
PC101628,2024-03-27,SUBURB,plus,affiliate,37.0,279,47.73,8,10,0,0.151,10.17,0.396,38.5,0.039,0.975,17.3,0,N,support,0
PC101041,2024-03-25,metro,basic,paid_search,23.0,281,49.38,5,10,1,0.117,18.46,0.137,83.0,0.042,0.968,37.2,0,N,support,0
PC100852,2024-09-21,metro,plus,paid_search,61.0,101,51.99,8,17,1,0.346,22.28,0.062,70.1,0.103,1.048,25.7,0,Y,support,0
PC100039,2024-11-15,rural,basic,organic,60.0,46,81.66,6,13,1,0.281,37.42,0.131,46.2,0.109,1.027,31.8,0,N,support,0
PC102094,2024-06-26,rural,basic,social,42.0,188,56.68,12,12,0,0.462,35.4,0.069,59.2,0.071,0.971,11.3,0,N,support,0
PC102092,2023-01-01,rural,plus,social,12.0,736,38.3,4,11,1,0.185,24.07,0.113,77.6,0.151,1.01,49.5,0,N,support,1
PC100628,2024-02-24,rural,premium,paid_search,52.0,311,36.23,4,9,1,0.084,17.2,0.014,61.7,0.159,0.945,49.6,0,N,support,0
PC100292,2024-03-16,suburban,basic,organic,56.0,290,29.33,6,12,0,0.164,9.62,0.217,69.5,0.063,1.122,17.2,0,Y,support,0
PC100886,2024-02-22,suburban,plus,organic,51.0,313,80.81,7,8,0,0.033,6.08,0.246,81.5,0.027,0.907,13.8,0,N,support,0
PC101422,2024-11-06,suburban,basic,paid_search,54.0,55,51.99,9,12,0,0.143,15.61,0.304,82.8,0.036,0.991,52.6,0,N,support,0
PC101448,2024-04-09,metro,plus,organic,25.0,266,36.15,6,11,1,0.061,2.5,0.386,96.8,0.043,1.091,32.0,0,Y,support,0
PC101001,2024-08-31,metro,plus,organic,40.0,122,101.81,7,9,0,0.09,13.09,0.331,74.9,0.031,1.188,27.9,0,N,support,0
PC100887,2024-11-23,suburban,plus,paid_search,43.0,0,26.55,3,6,1,0.108,25.58,0.283,53.1,0.135,1.167,46.7,0,N,support,0
PC100233,2024-09-12,suburban,?,paid_search,31.0,110,28.9,4,6,2,0.151,20.91,0.078,59.4,0.077,0.85,37.2,0,N,support,0
PC102058,2023-08-27,suburban,premium,organic,35.0,492,48.55,8,18,2,0.272,15.3,0.414,31.0,0.078,0.874,59.3,1,Y,support,1
PC101048 ,2024-05-22,suburban,plus,paid_search,36.0,223,25.02,7,12,1,0.052,19.92,0.332,56.9,0.278,0.751,38.9,0,N,support,1
PC100748,2024-04-29,suburban,premium,organic,25.0,246,97.08,11,13,0,0.139,7.15,0.401,84.7,0.017,0.758,23.3,0,N,support,0
PC101976,2024-08-16,metro,plus,paid_search,48.0,137,44.46,4,11,2,0.332,23.51,0.136,45.3,0.049,1.146,43.4,0,N,support,0
PC101089,2024-05-25,suburban,basic,paid_search,65.0,220,59.16,8,13,1,0.194,18.97,0.46,70.1,0.045,1.003,15.7,0,N,support,0
PC100623,2024-06-06,metro,basic,organic,39.0,208,19.08,15,16,1,0.14,11.46,0.231,47.1,0.202,1.135,12.7,0,N,support,0
PC102161,2023-12-27,suburban,basic,organic,24.0,370,52.06,11,14,2,0.341,24.49,0.462,52.2,0.046,0.976,29.5,0,N,support,0
PC101240,2024-05-17,suburban,basic,paid_search,20.0,228,69.9,5,10,2,0.078,16.84,0.258,61.7,0.214,0.962,27.6,0,N,support,0
PC101494,2023-01-28,metro,basic,paid_search,43.0,703,77.57,7,12,2,0.043,7.05,0.272,100.0,0.038,1.252,48.8,0,N,support,1
PC100857,2024-05-19,metro,premium,organic,27.0,226,36.59,12,12,1,0.05,8.63,0.269,65.7,0.201,1.004,20.2,0,Y,support,0
PC102134,2023-10-12,rural,basic,referral,43.0,446,43.05,11,12,0,0.245,23.23,0.241,65.0,0.143,1.177,12.8,0,N,support,0
PC100016,2024-03-12,metro,basic,organic,47.0,294,99.5,3,13,0,0.19,8.44,0.273,51.1,0.041,0.919,31.5,0,N,support,0
PC102172,2024-03-06,rural,plus,organic,46.0,300,28.34,7,9,1,0.078,33.16,0.152,64.0,0.034,1.206,59.6,0,N,support,0
PC100027,2024-10-30,suburban,premium,affiliate,41.0,62,34.71,9,15,1,0.254,24.19,0.407,47.7,0.12,0.858,38.8,0,N,support,0
PC101527,2024-10-25,suburban,premium,organic,40.0,67,83.38,10,12,0,0.295,15.67,0.437,58.2,0.063,0.965,13.7,0,N,support,0
PC101299,2024-04-03,metro,basic,organic,35.0,272,27.03,3,9,3,0.279,16.94,0.103,39.0,0.096,0.77,37.5,0,N,support,1
PC100117,2024-01-16,metro,basic,organic,29.0,350,43.9,7,10,1,0.265,24.28,0.247,41.9,0.053,0.902,42.8,0,N,support,0
PC101760,2024-09-24,metro,premium,paid_search,28.0,98,177.93,7,11,0,0.393,18.64,0.316,73.8,0.056,1.083,19.0,0,N,support,1
PC100295,2024-06-22,suburban,basic,paid_search,34.0,192,58.5,9,11,0,0.402,25.36,0.393,73.4,0.087,0.967,10.2,0,N,support,0
PC101780,2023-09-30,metro,basic,referral,34.0,458,69.28,7,12,1,0.093,15.03,0.162,58.6,0.05,1.071,66.2,0,N,support,0
PC102083,2024-07-15,rural,basic,organic,46.0,169,34.0,9,11,1,0.2,13.46,0.339,68.9,0.041,1.085,25.8,0,N,support,0
PC100283,2024-05-11,metro,premium,organic,37.0,234,79.64,10,12,3,0.325,15.41,0.165,100.0,0.088,1.019,29.7,0,N,support,1
PC101119 ,2023-02-16,suburban,plus,social,43.0,684,42.14,11,9,2,0.071,13.32,0.472,71.6,0.126,1.044,4.3,0,N,support,0
PC100193,2023-01-01,metro,basic,affiliate,35.0,1102,31.27,6,12,1,0.065,15.03,0.509,61.3,0.057,1.105,39.8,0,N,support,1
PC100667,2024-11-05,rural,basic,affiliate,51.0,56,63.45,9,8,2,0.191,19.68,0.112,38.8,0.044,1.135,24.6,0,N,support,0
PC101212 ,2024-03-11,suburban,basic,organic,45.0,295,54.97,11,9,0,0.162,17.4,0.197,50.0,0.073,1.097,23.9,0,N,support,0
PC100689,2024-09-19,metro,basic,paid_search,26.0,103,85.08,8,13,1,0.16,12.19,0.189,69.9,0.069,0.866,43.5,0,N,support,0
PC100240,2023-07-04,rural,premium,social,20.0,546,112.64,9,12,0,0.238,145.0,0.094,61.7,0.092,1.056,41.0,0,N,support,1
PC101765,2023-11-26,metro,basic,affiliate,31.0,401,24.29,10,11,0,0.253,20.96,0.683,56.6,0.039,1.305,23.5,0,N,support,1
PC102170,2023-08-25,metro,prem,organic,42.0,494,81.82,13,13,1,0.056,11.3,0.334,100.0,0.19,1.029,19.1,0,N,support,0
PC100781,2024-04-01,metro,basic,social,41.0,274,1328.0,8,11,0,0.034,6.34,0.317,87.9,0.007,1.166,25.5,0,N,support,1
PC101020,2024-08-29,suburban,plus,organic,43.0,124,46.16,12,11,0,0.104,8.32,0.186,60.9,0.005,0.918,22.9,0,N,support,0
PC101154,2024-03-24,metro,basic,referral,46.0,282,25.24,7,10,0,0.208,10.41,0.312,60.7,0.028,1.042,23.3,0,N,support,0
PC100247,2024-08-23,suburban,plus,referral,68.0,130,65.69,5,14,1,0.124,27.18,0.426,46.8,0.018,0.978,91.3,0,N,support,1
PC101796,2024-03-07,rural,plus,referral,36.0,299,40.79,4,15,1,0.197,36.5,0.623,95.6,0.048,0.891,65.2,0,N,support,1
PC101597,2024-10-02,metro,basic,organic,56.0,90,49.81,9,12,0,0.151,19.3,0.261,38.6,0.155,1.142,23.4,0,N,support,0
PC100099,2024-07-11,metro,plus,social,38.0,173,45.63,9,15,0,0.024,9.83,0.047,62.6,0.15,1.029,7.2,0,N,support,0
PC101211,2024-05-17,suburban,premium,social,22.0,228,38.2,10,11,1,0.417,23.72,0.224,54.0,0.04,1.12,4.8,0,N,support,0
PC102031,2023-10-14,suburban,premium,social,38.0,444,41.14,14,13,1,0.03,9.15,0.091,51.6,0.032,0.95,13.3,0,N,support,0
PC101124,2024-05-11,SUBURB,basic,social,47.0,234,49.95,9,9,3,0.151,19.75,0.317,28.5,0.125,0.895,22.0,0,N,support,1
PC101136,2023-11-07,rural,basic,paid_search,38.0,420,75.95,8,11,3,0.312,35.58,0.153,100.0,0.099,1.277,34.8,0,Y,support,1
PC100036,2023-11-29,metro,plus,referral,27.0,398,85.99,6,8,1,0.168,13.11,0.32,66.6,0.042,0.846,38.4,0,N,support,0
PC100225,2024-05-02,metro,premium,organic,23.0,243,38.21,7,12,0,0.137,9.71,0.222,62.0,0.02,1.043,32.1,0,N,support,0
PC101355,2024-10-03,metro,basic,paid_search,38.0,89,63.92,10,10,0,0.318,45.39,0.094,87.0,0.029,0.77,43.5,1,Y,support,1
PC101036,2024-07-05,suburban,premium,referral,47.0,179,43.03,6,13,0,0.003,6.43,0.088,78.1,0.016,0.751,18.4,0,N,support,0
PC100755,2023-11-03,metro,basic,organic,41.0,424,44.96,13,9,0,0.088,8.59,0.169,70.0,0.032,1.017,29.9,0,N,support,0
PC100625,2024-02-11,suburban,basic,social,28.0,324,36.64,8,11,1,0.048,22.3,0.296,50.8,0.084,1.081,13.7,0,N,support,0
PC100941,2023-12-23,metro,basic,affiliate,52.0,374,40.81,5,11,1,0.057,12.72,0.261,69.0,0.196,1.08,32.3,0,N,support,0
PC100257,2024-08-17,metro,plus,paid_search,34.0,136,50.68,4,9,0,0.035,8.89,0.182,94.9,0.039,1.143,47.2,0,N,support,0
PC101943,2024-03-20,rural,basic,referral,26.0,286,39.95,12,12,2,0.136,12.47,0.023,58.6,0.15,1.21,33.2,0,N,support,0
PC101923,2024-05-30,suburban,plus,organic,21.0,215,57.75,2,6,0,0.17,14.49,0.352,50.7,0.093,1.089,31.1,0,Y,support,0
PC102023,2024-03-07,metro,basic,social,49.0,299,27.78,7,11,0,0.158,59.96,0.318,39.3,0.022,1.1,23.8,0,N,support,1
PC100146,2024-08-26,rural,plus,paid_search,54.0,127,87.75,10,12,1,0.343,26.96,0.258,57.5,0.078,0.804,14.3,0,N,support,0
PC100560,2024-07-04,metro,plus,social,32.0,180,83.82,6,8,1,0.326,39.44,0.3,81.3,0.15,1.036,21.3,0,N,support,0
PC100837,2023-03-18,metro,plus,organic,27.0,654,39.97,6,7,0,0.065,8.4,0.352,33.9,0.081,1.15,25.0,0,Y,support,0
PC100835,2023-09-24,suburban,premium,social,27.0,464,34.81,12,17,2,0.331,36.4,0.227,60.2,0.133,0.806,10.1,0,N,support,0
PC100050,2024-03-18,metro,basic,paid_search,44.0,288,48.9,4,10,3,0.183,7.83,0.446,82.6,0.095,1.028,31.2,1,Y,variety,1
PC100938,2024-01-20,metro,basic,organic,55.0,346,70.02,7,16,1,0.026,31.06,0.23,75.1,0.079,0.972,39.8,0,N,support,0
PC101610,2024-04-04,metro,plus,paid_search,50.0,271,55.26,10,11,1,0.076,6.44,0.153,54.2,0.04,1.038,11.5,0,N,support,0
PC101472,2024-07-19,rural,plus,paid_search,36.0,165,29.45,10,9,2,0.226,220.0,0.183,60.3,0.206,1.249,24.0,1,Y,late delivery,1
PC100211,2023-11-22,rural,basic,social,31.0,405,62.63,11,11,1,0.188,15.55,0.041,35.5,0.097,1.04,20.5,0,N,support,0
PC100933,2024-06-07,rural,plus,organic,26.0,207,73.71,12,11,1,0.099,18.86,0.079,86.6,0.121,0.959,8.6,0,N,support,0
PC101549,2024-06-02,metro,plus,organic,30.0,212,65.56,11,13,1,0.021,8.7,0.042,100.0,0.084,1.073,55.8,0,N,support,0
PC101254,2023-01-01,metro,?,paid_search,36.0,960,43.18,6,11,2,0.027,5.1,0.192,66.5,0.05,0.722,38.3,1,N,support,1
PC102088,2024-05-19,rural,?,organic,42.0,226,62.09,5,12,3,0.292,31.82,0.439,57.3,0.155,1.175,49.5,0,N,support,1
PC100516,2024-02-21,metro,basic,paid_search,18.0,314,47.12,10,9,0,0.25,23.93,0.154,52.9,0.004,0.945,13.7,0,N,support,0
PC101231,2023-10-31,metro,basic,referral,45.0,427,64.78,9,11,0,0.05,10.27,0.287,55.3,0.011,1.199,12.0,0,N,support,0
PC101997 ,2023-11-07,metro,plus,paid_search,18.0,420,34.4,7,10,2,0.101,13.71,0.403,60.0,0.047,0.913,12.5,0,N,support,0
PC100717,2023-08-25,metro,basic,social,48.0,494,66.58,9,17,3,0.433,25.61,0.064,38.6,0.157,1.043,11.7,0,N,support,1
PC101172,2024-08-16,suburban,premium,paid_search,31.0,137,39.13,12,13,1,0.238,22.21,0.358,50.7,0.041,1.219,16.0,1,N,late delivery,1
PC101055,2024-05-25,metro,premium,affiliate,32.0,220,88.02,8,14,1,0.214,16.4,0.294,72.6,0.029,1.034,58.8,0,N,support,0
PC102138,2023-11-30,suburban,basic,social,31.0,397,64.3,6,10,0,0.39,24.31,0.06,72.5,0.023,1.1,29.0,0,N,support,0
PC101232,2023-11-18,metro,basic,paid_search,22.0,409,32.3,8,13,1,0.106,9.97,0.017,59.4,0.365,1.007,54.4,0,N,support,1
PC101890,2024-03-04,metro,plus,social,56.0,302,34.93,3,8,0,0.004,7.43,0.05,51.9,0.124,1.207,57.8,0,N,support,0
PC101285,2023-09-17,metro,plus,affiliate,31.0,471,70.08,5,10,0,0.279,220.0,0.253,95.9,0.087,1.066,32.5,0,N,support,1
PC101686,2023-12-08,rural,premium,organic,32.0,389,38.67,15,15,0,0.205,17.53,0.491,62.4,0.057,0.931,59.4,0,N,support,0
PC100543,2024-08-09,suburban,basic,referral,40.0,144,56.25,4,13,2,0.106,16.57,0.144,37.7,0.107,1.163,30.4,0,N,support,0
PC100825,2024-04-29,suburban,premium,social,36.0,246,53.06,7,12,0,0.136,5.73,0.267,11.7,0.074,0.957,17.2,0,N,support,1
PC101983,2024-07-22,metro,basic,paid_search,31.0,162,42.69,7,8,2,0.114,8.47,0.351,50.7,0.132,1.018,35.2,0,N,support,0
PC100278,2024-11-13,metro,basic,social,47.0,48,76.19,3,13,0,0.118,18.95,0.073,64.0,0.038,0.883,38.8,1,Y,support,1
PC101781,2024-03-05,metro,basic,affiliate,35.0,301,29.78,6,12,0,0.18,42.36,0.286,46.9,0.046,1.098,24.9,0,N,support,0
PC101162,2024-04-15,metro,plus,organic,18.0,260,80.91,7,6,0,0.117,15.74,0.21,85.9,0.2,1.013,14.6,0,N,support,0
PC101174,2023-09-10,metro,basic,referral,52.0,478,82.46,6,10,3,0.23,11.71,0.291,23.7,0.082,0.994,44.7,0,N,support,1
PC100860,2023-11-14,metro,plus,social,97.0,413,83.44,8,10,1,0.071,29.4,0.061,56.2,0.172,1.064,38.0,0,N,support,1
PC102099,2024-04-10,suburban,premium,paid_search,22.0,265,68.8,11,11,1,0.123,29.45,0.328,88.0,0.078,1.256,17.7,0,Y,support,0
PC100489,2024-02-25,suburban,basic,organic,48.0,310,47.84,6,10,0,0.295,27.81,0.119,30.1,0.01,0.935,29.8,0,N,support,0
PC100669,2024-03-30,suburban,basic,referral,43.0,276,45.63,12,9,1,0.38,22.65,0.327,61.7,0.124,0.945,20.2,1,N,support,1
PC100910,2024-03-10,suburban,plus,affiliate,62.0,296,101.13,8,9,2,0.118,20.37,0.305,61.7,0.042,1.004,22.3,0,N,support,0
PC101926,2024-09-01,rural,basic,organic,42.0,121,49.22,6,8,0,0.11,17.4,0.252,91.9,0.035,1.017,37.2,0,N,support,0
PC101969,2024-02-20,metro,basic,organic,46.0,315,90.02,9,10,0,0.178,11.48,0.088,82.7,0.07,0.99,8.9,0,N,support,0
PC100365,2024-09-22,suburban,basic,paid_search,30.0,100,57.64,8,11,0,0.276,13.01,0.037,59.4,0.015,1.041,21.4,1,Y,support,1
PC100687,2024-07-18,metro,plus,referral,33.0,166,807.0,10,16,0,0.031,20.17,0.385,74.0,0.022,1.016,6.3,1,Y,support,1
PC100603,2024-05-31,suburban,premium,organic,49.0,214,56.63,6,9,1,0.176,15.27,0.229,84.3,0.086,0.937,31.0,0,Y,support,0
PC100929,2024-12-02,suburban,plus,referral,30.0,29,40.54,9,13,0,0.005,3.9,0.415,82.8,0.115,1.031,31.8,0,N,support,0
PC101842,2023-12-09,suburban,Basic,referral,51.0,388,87.9,8,12,0,0.16,6.4,0.242,54.8,0.043,0.948,22.9,0,N,support,0
PC100267,2024-04-06,rural,basic,affiliate,47.0,269,86.95,7,15,2,0.121,21.57,0.29,77.9,0.089,0.974,19.2,0,N,support,0
PC100875,2024-06-25,metro,plus,organic,97.0,189,63.06,10,11,0,0.481,34.42,0.015,86.5,0.034,0.901,10.8,0,N,support,1
PC101768,2023-12-21,rural,plus,referral,24.0,376,52.07,6,6,0,0.557,70.99,0.205,37.0,0.18,0.891,35.5,0,N,support,1
PC101570,2024-01-26,suburban,basic,paid_search,18.0,340,112.65,5,6,0,0.17,360.0,0.174,67.8,0.042,0.802,23.1,0,N,support,1
PC102013,2024-10-13,metro,premium,social,47.0,79,33.05,10,16,0,0.041,24.63,0.21,100.0,1.6,1.008,33.8,0,N,support,1
PC100135,2024-10-08,metro,premium,organic,28.0,84,153.16,13,15,0,0.065,21.37,0.172,86.4,0.089,0.878,14.7,0,Y,support,1
PC101070,2024-06-18,rural,basic,affiliate,32.0,196,33.68,7,12,0,0.117,21.92,0.318,76.3,0.199,1.027,44.6,0,N,support,0
PC100525,2024-03-11,metro,basic,paid_search,31.0,295,80.66,10,13,2,0.006,18.61,0.079,65.2,0.068,0.944,37.3,0,N,support,0
PC100104,2024-02-01,metro,basic,social,28.0,334,74.2,8,10,1,0.052,220.0,0.108,40.5,0.119,1.121,10.6,0,N,support,1
PC101023,2024-12-14,metro,basic,social,38.0,17,87.09,11,14,1,0.058,4.62,0.352,43.0,0.044,0.944,7.5,0,N,support,0
PC100203,2024-03-12,unknown,premium,paid_search,48.0,294,48.82,10,15,0,0.08,9.66,0.289,70.1,0.036,1.143,19.2,0,N,support,0
PC102191,2024-04-25,metro,plus,affiliate,54.0,250,68.78,8,8,2,0.084,33.85,0.364,97.0,0.092,0.68,22.5,1,Y,variety,1
PC101097,2024-11-16,metro,basic,referral,45.0,45,56.36,9,12,2,0.179,30.76,0.307,80.0,0.135,1.15,24.6,0,N,support,0
PC101116,2024-10-15,metro,plus,affiliate,18.0,77,53.81,14,16,1,0.151,11.85,0.168,76.2,0.102,0.901,16.8,0,N,support,0
PC100935,2024-11-05,metro,basic,referral,47.0,56,90.92,6,7,1,0.392,18.87,0.385,92.6,0.108,1.065,16.5,0,N,support,0
PC100694,2024-10-15,suburban,plus,organic,43.0,77,40.61,8,12,0,0.031,28.72,0.121,47.8,0.021,1.046,23.0,0,N,support,0
PC100298,2023-12-10,suburban,premium,paid_search,22.0,387,47.01,13,11,2,0.165,28.65,0.214,54.3,0.144,1.052,24.1,0,N,support,0
PC100286,2024-05-06,suburban,plus,social,39.0,239,101.33,11,10,1,0.321,43.82,0.187,89.0,0.161,0.843,11.9,0,N,support,0
PC100524,2024-11-02,metro,basic,paid_search,35.0,59,47.61,5,6,0,0.168,27.22,0.595,86.4,0.025,1.13,79.5,0,N,support,1
PC101278,2024-01-25,metro,premium,organic,50.0,341,71.33,11,8,0,0.17,15.34,0.236,54.9,0.03,1.029,23.2,0,N,support,0
PC100228,2024-01-04,metro,premium,referral,26.0,362,54.97,10,8,2,0.232,17.64,0.555,74.4,0.04,1.044,50.3,0,N,support,0
PC102055,2024-11-28,metro,premium,affiliate,37.0,33,36.72,9,14,0,0.115,24.96,0.431,55.6,0.031,0.825,4.8,0,N,support,0
PC100141,2024-04-22,suburban,plus,referral,41.0,253,48.26,8,12,0,0.23,14.77,0.17,71.0,0.007,0.945,62.9,0,N,support,0
PC101419,2024-05-28,metro,plus,paid_search,34.0,217,48.66,9,10,0,0.246,21.41,0.392,96.8,0.036,1.018,19.6,0,N,support,0
PC100564,2024-10-16,rural,plus,referral,55.0,76,47.38,5,15,2,0.391,24.19,0.144,42.1,0.086,0.862,27.4,0,N,support,0
PC101986,2024-08-09,rural,plus,referral,63.0,144,54.68,5,9,0,0.326,34.47,0.72,58.2,0.035,0.999,40.0,0,N,support,1
PC101998,2024-06-26,suburban,basic,referral,38.0,188,76.26,10,16,2,0.073,9.5,0.202,59.0,0.098,0.788,15.1,0,N,support,0
PC101735,2024-02-19,suburban,Basic,social,18.0,316,102.55,5,9,0,0.007,27.66,0.127,100.0,0.047,1.024,38.5,0,Y,support,0
PC101129,2024-11-23,rural,plus,paid_search,40.0,38,64.81,7,15,2,0.088,8.76,0.136,57.2,0.08,1.035,21.1,0,N,support,0
PC101353,2024-03-16,metro,premium,paid_search,33.0,290,37.95,8,9,0,0.008,8.32,0.114,46.3,0.073,1.001,11.9,0,N,support,0
PC100338,2023-11-25,metro,basic,organic,41.0,402,42.85,5,14,0,0.071,11.39,0.321,61.7,0.071,1.086,40.3,0,N,support,0
PC100747,2023-01-01,metro,plus,paid_search,74.0,899,52.87,6,8,1,0.151,24.6,0.284,73.1,0.09,0.842,23.5,0,N,support,1
PC102101,2023-11-28,unknown,basic,paid_search,39.0,399,63.61,9,9,2,0.175,9.34,0.195,36.5,0.258,0.926,12.9,0,N,support,1
PC101839,2023-09-09,suburban,basic,organic,32.0,479,56.18,4,11,2,0.043,8.69,0.218,79.6,0.31,1.08,45.6,0,N,support,1
PC101437,2024-06-16,metro,basic,paid_search,30.0,198,68.8,8,15,2,0.087,16.99,0.356,45.8,0.051,1.235,10.9,0,N,support,0
PC100767,2024-03-20,metro,plus,social,35.0,286,17.16,6,14,1,0.139,21.86,0.356,50.8,0.04,1.034,21.4,0,N,support,0
PC101918,2024-03-12,metro,plus,social,26.0,294,38.63,6,12,1,0.054,48.91,0.054,76.5,0.114,1.097,18.6,1,Y,support,1
PC101108,2024-06-21,metro,basic,affiliate,49.0,193,41.31,7,10,0,0.024,5.61,0.451,95.6,0.175,1.103,41.0,0,N,support,0
PC102151,2024-01-10,suburban,basic,organic,34.0,356,46.11,3,9,1,0.033,9.65,0.323,51.6,0.05,1.003,26.4,0,N,support,0
PC101707,2024-01-13,metro,plus,organic,31.0,353,49.53,5,17,0,0.084,8.36,0.099,74.8,0.075,0.997,60.7,0,N,support,0
PC100307,2023-11-18,metro,plus,paid_search,39.0,409,53.1,6,13,1,0.246,21.83,0.153,72.5,0.054,1.008,36.6,0,N,support,0
PC100512,2024-07-16,suburban,basic,organic,38.0,168,51.69,6,16,2,0.114,18.42,0.124,54.8,0.105,0.994,19.5,0,N,support,0
PC100660,2023-10-12,rural,basic,paid_search,48.0,446,111.6,10,11,1,0.113,12.58,0.194,67.4,0.066,0.831,14.4,1,N,variety,1
PC101344,2024-04-23,metro,plus,paid_search,43.0,252,19.67,10,11,0,0.186,9.43,0.426,97.4,0.063,1.019,9.9,0,N,support,0
PC100850,2023-10-28,suburban,basic,paid_search,26.0,430,45.72,5,10,0,0.195,20.81,0.331,39.9,0.165,1.036,34.3,0,N,support,0
PC100042,2024-06-21,suburban,plus,affiliate,54.0,193,58.92,6,12,1,0.104,8.03,0.152,75.6,0.03,1.084,85.7,0,N,support,1
PC101123,2024-09-28,metro,basic,referral,18.0,94,56.2,8,10,0,0.171,10.57,0.211,68.3,0.112,0.835,24.7,1,N,price,1
PC100686,2024-09-10,metro,premium,referral,37.0,112,58.75,10,8,0,0.043,37.57,0.362,62.4,0.067,1.243,20.1,1,Y,late delivery,1
PC101276,2023-11-08,metro,basic,paid_search,53.0,419,51.99,7,12,1,0.38,19.43,0.15,92.2,0.085,1.053,13.4,0,N,support,0
PC100865,2024-11-01,suburban,premium,affiliate,40.0,60,39.53,4,9,0,0.183,9.98,0.503,61.7,0.161,1.164,34.3,0,Y,support,0
PC101340,2024-04-29,metro,premium,organic,43.0,246,33.26,9,10,0,0.177,16.84,0.394,67.7,0.067,0.976,27.4,0,Y,support,0
PC100895,2024-02-23,suburban,basic,organic,38.0,312,50.53,6,8,1,0.198,11.66,0.224,68.1,0.053,1.064,22.0,0,N,support,0
PC100920,2024-07-07,metro,premium,paid_search,26.0,177,66.36,9,10,0,0.075,47.18,0.255,73.5,0.2,0.944,35.1,1,N,variety,1
PC101852,2024-01-08,metro,premium,organic,42.0,358,26.9,10,15,2,0.083,17.49,0.246,72.4,0.103,1.076,15.9,0,N,support,0
PC101314,2024-09-27,metro,basic,referral,47.0,95,38.92,7,13,1,0.182,14.95,0.226,54.4,0.023,1.125,31.0,0,N,support,0
PC102164,2024-05-29,metro,basic,organic,18.0,216,40.38,7,12,0,0.135,47.63,0.229,96.9,0.172,0.855,46.8,0,N,support,1
PC100491,2024-08-05,rural,basic,paid_search,40.0,148,59.54,14,11,1,0.356,27.0,0.068,68.6,0.083,0.854,34.1,0,N,support,0
PC101351,2023-01-01,metro,plus,organic,38.0,760,37.43,3,11,1,0.313,15.47,0.088,27.7,0.026,0.871,49.7,0,N,support,1
PC100957,2024-10-03,suburban,plus,affiliate,44.0,89,108.3,4,11,0,0.372,54.68,0.153,54.4,0.031,0.995,31.1,1,Y,support,1
PC100437,2024-03-13,suburban,basic,affiliate,61.0,293,38.65,3,9,0,0.032,21.18,0.214,59.9,0.002,0.947,56.5,0,Y,support,0
PC100488,2024-03-02,metro,basic,social,21.0,304,93.81,4,7,2,0.231,19.58,0.116,48.6,0.07,1.161,37.5,0,N,support,0
PC100434,2023-01-01,metro,plus,paid_search,39.0,866,46.86,9,9,0,0.097,9.83,0.186,97.5,0.098,1.242,31.0,0,N,support,1
PC100751,2024-02-14,metro,plus,affiliate,38.0,321,94.95,12,13,0,0.058,7.76,0.323,100.0,0.036,1.056,16.7,0,N,support,0
PC101024,2024-04-14,rural,basic,organic,44.0,261,81.43,13,14,1,0.083,10.24,0.129,86.8,0.047,1.27,27.0,0,N,support,0
PC100213,2024-01-16,suburban,basic,paid_search,52.0,350,66.76,3,8,0,0.151,20.79,0.298,61.2,0.28,1.037,43.0,0,N,support,1
PC100417,2024-05-25,metro,PLUS,paid_search,41.0,220,68.4,7,10,2,0.267,16.97,0.341,48.6,0.129,1.008,15.5,0,N,support,0
PC100932,2024-03-31,suburban,basic,organic,35.0,275,109.38,5,9,0,0.224,47.54,0.202,62.0,0.024,0.954,44.9,0,Y,support,1
