StockCode,product_month,monthly_quantity,monthly_revenue,monthly_invoices,monthly_customers,avg_price,grain
15056P,2011-06,28,166.60000000000002,8,8,5.95,product_month
15056P,2011-07,144,795.21,16,16,6.21,product_month
15056P,2011-08,79,470.05000000000007,11,10,5.95,product_month
15056P,2011-09,48,285.6,17,16,5.95,product_month
15056P,2011-10,49,264.55,11,10,5.866666666666667,product_month
15056P,2011-11,87,489.18,20,18,6.8765,product_month
15056P,2011-12,19,113.05000000000001,3,3,5.95,product_month
15056bl,2009-12,2,26.0,2,1,13.0,product_month
15056bl,2010-06,2,25.44,2,1,12.72,product_month
15056bl,2010-07,8,101.76,5,1,12.72,product_month
15056bl,2010-08,1,12.72,1,1,12.72,product_month
15056bl,2010-09,4,50.88,3,1,12.72,product_month
15056bl,2010-10,6,76.32000000000001,6,1,12.72,product_month
15056bl,2010-11,6,76.32000000000001,6,1,12.72,product_month
15056bl,2010-12,21,267.12,7,1,12.72,product_month
15056bl,2011-01,3,37.38,3,1,12.46,product_month
15056bl,2011-02,8,99.68,7,1,12.459999999999999,product_month
15056bl,2011-03,3,37.38,3,1,12.46,product_month
15056bl,2011-04,5,62.300000000000004,5,1,12.46,product_month
15056bl,2011-05,9,112.14000000000001,9,1,12.46,product_month
15056bl,2011-06,11,137.06,6,1,12.46,product_month
15056bl,2011-07,2,24.92,2,1,12.46,product_month
15056bl,2011-08,10,124.60000000000001,4,1,12.46,product_month
15056bl,2011-09,8,99.68,5,1,12.46,product_month
15056bl,2011-10,5,62.300000000000004,4,1,12.46,product_month
15056bl,2011-11,7,87.22,5,1,12.46,product_month
15056bl,2011-12,5,62.300000000000004,2,1,12.46,product_month
15056n,2010-06,10,127.2,5,1,12.72,product_month
15056n,2010-07,20,254.4,14,1,12.72,product_month
15056n,2010-09,11,139.92000000000002,8,1,12.72,product_month
15056n,2010-10,1,12.72,1,1,12.72,product_month
15056n,2010-11,4,50.88,4,1,12.72,product_month
15056n,2010-12,18,228.96,8,1,12.72,product_month
15056n,2011-01,2,24.92,2,1,12.46,product_month
15056n,2011-02,5,62.300000000000004,5,1,12.46,product_month
15056n,2011-03,10,124.60000000000001,9,1,12.46,product_month
15056n,2011-04,3,37.38,3,1,12.46,product_month
15056n,2011-05,14,174.44,12,1,12.46,product_month
15056n,2011-06,11,137.06,9,1,12.46,product_month
15056n,2011-07,22,274.12,15,1,12.46,product_month
15056n,2011-08,21,261.66,4,1,12.46,product_month
15056n,2011-09,10,124.60000000000001,4,1,12.46,product_month
15056n,2011-10,11,137.06,7,1,12.459999999999999,product_month
15056n,2011-11,7,87.22,6,1,12.46,product_month
15056p,2010-06,2,25.44,2,1,12.72,product_month
15056p,2010-07,3,38.160000000000004,3,1,12.72,product_month
15056p,2010-08,2,25.44,2,1,12.72,product_month
15056p,2010-09,3,38.160000000000004,2,1,12.72,product_month
15056p,2010-11,3,38.160000000000004,3,1,12.72,product_month
15056p,2010-12,9,114.48,4,1,12.72,product_month
15056p,2011-01,2,24.92,2,1,12.46,product_month
15056p,2011-02,1,12.46,1,1,12.46,product_month
15056p,2011-03,1,12.46,1,1,12.46,product_month
15056p,2011-04,2,24.92,2,1,12.46,product_month
15056p,2011-05,5,62.300000000000004,4,1,12.46,product_month
15056p,2011-06,5,62.300000000000004,3,1,12.46,product_month
15056p,2011-07,3,37.38,3,1,12.46,product_month
15056p,2011-08,5,62.300000000000004,2,1,12.46,product_month
15056p,2011-09,1,12.46,1,1,12.46,product_month
15056p,2011-10,1,12.46,1,1,12.46,product_month
15056p,2011-11,1,12.46,1,1,12.46,product_month
15056p,2011-12,1,12.46,1,1,12.46,product_month
15058A,2010-01,2,15.9,1,1,7.95,product_month
15058A,2010-02,1,7.95,1,1,7.95,product_month
15058A,2010-03,3,23.85,2,2,7.95,product_month
15058A,2010-04,11,87.45,6,6,7.95,product_month
15058A,2010-05,158,697.64,22,19,6.201818181818182,product_month
15058A,2010-06,79,454.47,18,15,7.003157894736842,product_month
15058A,2010-07,18,148.64,6,6,10.673333333333332,product_month
15058A,2010-08,4,49.34,3,3,13.796666666666667,product_month
15058A,2010-12,1,7.95,1,1,7.95,product_month
15058A,2011-03,9,88.56,5,3,11.352,product_month
15058A,2011-04,18,148.78,9,6,8.581111111111111,product_month
15058A,2011-05,56,478.0,21,12,9.188095238095238,product_month
15058A,2011-06,65,509.15000000000003,23,13,9.028260869565216,product_month
15058A,2011-07,16,138.56,11,8,8.982727272727272,product_month
15058A,2011-08,24,193.0,10,6,9.25,product_month
15058A,2011-09,5,48.269999999999996,4,3,9.37,product_month
15058A,2011-10,4,40.31999999999999,4,2,10.079999999999998,product_month
15058A,2011-11,2,15.9,1,1,7.95,product_month
15058B,2010-01,3,41.39,2,2,16.72,product_month
15058B,2010-02,1,7.95,1,1,7.95,product_month
15058B,2010-03,5,39.75,4,3,7.95,product_month
15058B,2010-04,38,418.42,10,7,12.972,product_month
15058B,2010-05,100,510.08000000000004,18,16,8.343333333333334,product_month
15058B,2010-06,41,261.91,16,14,8.496875,product_month
15058B,2010-07,14,99.3,3,3,7.55,product_month
15058B,2010-08,2,15.9,2,2,7.95,product_month
15058B,2010-11,6,47.7,3,3,7.95,product_month
15058B,2010-12,1,7.95,1,1,7.95,product_month
15058B,2011-01,3,23.85,1,1,7.95,product_month
15058B,2011-02,1,24.96,1,1,24.96,product_month
15058B,2011-03,8,97.62,4,3,16.455000000000002,product_month
15058B,2011-04,19,156.73,7,5,8.355714285714287,product_month
15058B,2011-05,78,553.42,25,12,9.2668,product_month
15058B,2011-06,59,481.33,21,10,9.323333333333332,product_month
15058B,2011-07,19,185.13,14,4,10.18142857142857,product_month
15058B,2011-08,32,273.64,16,7,9.649999999999999,product_month
15058B,2011-09,7,72.69,6,2,10.316666666666665,product_month
15058B,2011-11,1,7.95,1,1,7.95,product_month
15058C,2010-01,2,15.9,1,1,7.95,product_month
15058C,2010-03,3,41.39,3,3,13.796666666666667,product_month
15058C,2010-04,12,148.01999999999998,8,6,14.5275,product_month
15058C,2010-05,67,310.19,9,9,8.121111111111112,product_month
15058C,2010-06,95,527.87,17,15,8.83705882352941,product_month
15058C,2010-07,46,223.24,8,8,8.6425,product_month
15058C,2010-08,3,41.39,2,2,16.72,product_month
15058C,2010-09,1,7.95,1,1,7.95,product_month
15058C,2010-11,1,7.95,1,1,7.95,product_month
15058C,2011-02,4,31.8,1,1,7.95,product_month
15058C,2011-03,14,88.31,4,4,11.2025,product_month
15058C,2011-04,14,142.51,9,5,11.102222222222222,product_month
15058C,2011-05,97,488.07,20,11,7.970000000000001,product_month
15058C,2011-06,60,294.04,11,6,8.771818181818182,product_month
15058C,2011-07,33,205.07,12,5,9.176666666666666,product_month
15058C,2011-08,11,107.33,9,3,10.158888888888889,product_month
15058C,2011-09,4,40.32,3,2,9.843333333333332,product_month
15058C,2011-10,1,10.79,1,1,10.79,product_month
15058C,2011-11,1,10.79,1,1,10.79,product_month
15058C,2011-12,1,10.79,1,1,10.79,product_month
15059A,2009-12,509,1567.0,4,2,10.5,product_month
15060B,2009-12,82,390.8,31,18,5.646774193548388,product_month
15060B,2010-01,53,212.91,16,14,4.635,product_month
15060B,2010-02,36,144.44,13,12,4.424285714285714,product_month
15060B,2010-03,119,852.1700000000001,40,12,7.172,product_month
15060B,2010-04,91,515.89,34,15,6.526470588235294,product_month
15060B,2010-05,50,272.46000000000004,20,8,6.582000000000001,product_month
15060B,2010-06,44,235.8,21,8,6.671904761904763,product_month
15060B,2010-07,70,304.98,23,16,5.391739130434783,product_month
15060B,2010-08,72,321.92,26,18,5.202307692307692,product_month
15060B,2010-09,59,259.01,22,14,5.251818181818182,product_month
15060B,2010-10,144,577.6,41,29,4.881707317073171,product_month
15060B,2010-11,144,553.2,31,20,5.525483870967743,product_month
15060B,2010-12,79,367.05,22,13,5.693529411764707,product_month
15060B,2011-01,45,191.29,15,9,5.2219999999999995,product_month
15060B,2011-02,23,118.03,12,6,6.398333333333333,product_month
15060B,2011-03,19,84.87,7,6,5.047142857142857,product_month
15060B,2011-04,5,27.83,4,3,6.02,product_month
15060B,2011-05,31,120.78999999999999,8,7,4.3175,product_month
15060B,2011-06,16,73.62,10,5,5.112,product_month
15060B,2011-07,44,169.54,12,12,4.128333333333333,product_month
15060B,2011-08,95,317.33,13,11,4.386923076923077,product_month
15060B,2011-09,77,306.90999999999997,18,16,4.506666666666667,product_month
15060B,2011-10,22,87.03999999999999,9,8,4.254444444444444,product_month
15060B,2011-11,18,53.1,1,1,2.95,product_month
15060b,2010-03,1,8.47,1,1,8.47,product_month
15060b,2010-08,1,8.47,1,1,8.47,product_month
15060b,2011-09,1,8.29,1,1,8.29,product_month
15060b,2011-10,1,8.29,1,1,8.29,product_month
15060b,2011-11,1,8.29,1,1,8.29,product_month
16008,2010-03,36,9.0,2,2,0.25,product_month
16008,2010-07,24,6.0,1,1,0.25,product_month
16008,2010-08,26,6.5,1,1,0.25,product_month
16008,2010-09,24,6.0,1,1,0.25,product_month
16008,2010-10,48,12.0,2,2,0.25,product_month
16008,2010-11,91,22.75,8,8,0.25,product_month
16008,2010-12,16,4.0,2,2,0.25,product_month
16008,2011-02,20,5.0,1,1,0.25,product_month
16008,2011-03,72,18.0,1,1,0.25,product_month
16008,2011-04,264,25.2,2,2,0.165,product_month
16008,2011-06,49,12.25,4,4,0.25,product_month
16008,2011-07,128,15.36,9,6,0.12000000000000001,product_month
16008,2011-08,458,54.96,8,6,0.12,product_month
16008,2011-09,268,32.16,11,11,0.11999999999999998,product_month
16008,2011-10,342,41.04,12,12,0.12,product_month
16008,2011-11,941,112.92,16,13,0.12,product_month
16008,2011-12,336,40.32,4,4,0.12,product_month
16010,2010-01,2,0.24,1,1,0.12,product_month
16010,2010-12,24,2.88,1,1,0.12,product_month
16010,2011-02,12,1.44,1,1,0.12,product_month
16010,2011-03,6,0.72,1,1,0.12,product_month
16011,2009-12,216,45.36,6,6,0.21,product_month
16011,2010-01,121,25.41,4,4,0.21,product_month
16011,2010-03,223,45.63,8,8,0.20444444444444443,product_month
16011,2010-04,26,5.46,2,2,0.21,product_month
16011,2010-05,198,41.58,7,7,0.21,product_month
16011,2010-06,192,40.32,5,5,0.21000000000000002,product_month
16011,2010-07,96,20.16,4,4,0.21,product_month
16011,2010-08,72,15.120000000000001,3,3,0.21,product_month
16011,2010-09,300,63.0,3,3,0.21,product_month
16011,2010-10,284,59.64,11,11,0.21,product_month
16011,2010-11,359,75.39,13,13,0.21,product_month
16011,2010-12,140,29.4,4,4,0.21,product_month
16011,2011-01,191,40.11,4,4,0.21,product_month
16011,2011-02,96,20.16,2,2,0.21,product_month
16011,2011-03,147,30.869999999999997,3,3,0.21,product_month
16011,2011-04,195,40.95,3,3,0.21,product_month
16011,2011-05,64,13.440000000000001,2,2,0.21,product_month
16011,2011-06,54,11.34,2,2,0.21,product_month
16011,2011-07,189,39.69,4,4,0.21,product_month
16011,2011-08,192,40.32,5,5,0.21000000000000002,product_month
16011,2011-09,48,10.08,2,2,0.21,product_month
16011,2011-10,119,24.990000000000002,4,4,0.21,product_month
16011,2011-11,359,75.39,10,10,0.21000000000000002,product_month
16011,2011-12,25,5.25,1,1,0.21,product_month
16012,2009-12,111,23.310000000000002,4,4,0.21,product_month
16012,2010-01,72,15.120000000000001,3,3,0.21,product_month
16012,2010-02,408,85.68,6,6,0.21,product_month
16012,2010-03,72,13.92,3,3,0.19333333333333333,product_month
16012,2010-05,24,5.04,1,1,0.21,product_month
16012,2010-06,24,5.04,1,1,0.21,product_month
16012,2010-07,48,10.08,2,2,0.21,product_month
16012,2010-08,24,5.04,1,1,0.21,product_month
16012,2010-09,312,65.52,8,8,0.21,product_month
16012,2010-10,216,45.36,7,7,0.21,product_month
16012,2010-11,394,82.74,12,12,0.21,product_month
16012,2010-12,144,30.240000000000002,4,4,0.21000000000000002,product_month
16012,2011-01,96,20.16,3,3,0.21,product_month
16012,2011-02,48,10.08,2,2,0.21,product_month
16012,2011-03,384,80.64,5,5,0.21,product_month
16012,2011-04,28,5.88,2,2,0.21,product_month
16012,2011-05,133,27.93,3,3,0.21,product_month
16012,2011-06,24,5.04,1,1,0.21,product_month
16012,2011-07,194,40.74,5,5,0.21000000000000002,product_month
16012,2011-09,24,5.04,1,1,0.21,product_month
16012,2011-11,168,35.28,7,7,0.21,product_month
16012,2011-12,25,5.25,2,2,0.21,product_month
16014,2009-12,4540,1454.8,5,4,0.36,product_month
16014,2010-01,20,8.4,2,2,0.42,product_month
16014,2010-02,34,14.280000000000001,4,4,0.42,product_month
16014,2010-03,1010,324.2,2,2,0.37,product_month
16014,2010-04,120,50.4,4,4,0.42,product_month
16014,2010-06,4005,1282.1,4,4,0.345,product_month
16014,2010-07,562,186.04,4,4,0.395,product_month
16014,2010-08,1040,336.8,4,4,0.395,product_month
16014,2010-09,520,168.4,2,2,0.37,product_month
16014,2010-10,4160,1345.2,5,5,0.36,product_month
16014,2010-11,16,6.720000000000001,3,3,0.42,product_month
16014,2010-12,2044,658.48,6,6,0.4,product_month
16014,2011-01,10,4.2,1,1,0.42,product_month
16014,2011-02,1501,480.42,2,2,0.37,product_month
16014,2011-03,1060,345.2,2,2,0.37,product_month
16014,2011-04,23,9.66,3,3,0.42,product_month
16014,2011-05,2771,903.8199999999999,8,8,0.395,product_month
16014,2011-06,32,11.440000000000001,2,2,0.37,product_month
16014,2011-07,60,25.200000000000003,3,3,0.42,product_month
16014,2011-08,2065,667.3,7,6,0.4057142857142857,product_month
16014,2011-09,1061,345.62,5,5,0.4,product_month
16014,2011-10,40,16.8,3,3,0.42,product_month
16014,2011-11,3606,1164.52,10,9,0.4,product_month
16014,2011-12,70,29.4,2,2,0.42,product_month
16015,2009-12,73,33.7,4,4,0.46499999999999997,product_month
16015,2010-01,50,25.0,4,4,0.5,product_month
16015,2010-02,34,17.0,4,4,0.5,product_month
16015,2010-03,10,5.0,1,1,0.5,product_month
16015,2010-04,112,56.0,4,4,0.5,product_month
16015,2010-06,120,46.0,3,3,0.4533333333333333,product_month
16015,2010-07,231,115.5,7,7,0.5,product_month
16015,2010-08,20,10.0,2,2,0.5,product_month
16015,2010-09,160,66.0,3,3,0.4533333333333333,product_month
16015,2010-10,65,29.7,5,5,0.472,product_month
16015,2010-11,35,17.5,4,4,0.5,product_month
16015,2010-12,22,11.0,2,2,0.5,product_month
16015,2011-01,20,10.0,1,1,0.5,product_month
16015,2011-02,101,50.5,2,2,0.5,product_month
16015,2011-03,70,35.0,2,2,0.5,product_month
16015,2011-04,303,113.28,4,4,0.46499999999999997,product_month
16015,2011-05,43,21.5,3,3,0.5,product_month
16015,2011-06,30,12.2,2,2,0.43,product_month
16015,2011-08,24,12.0,3,2,0.5,product_month
16015,2011-10,20,10.0,2,2,0.5,product_month
16015,2011-11,30,15.0,3,3,0.5,product_month
16016,2009-12,40,31.4,3,2,0.8066666666666666,product_month
16016,2010-01,20,17.0,2,2,0.85,product_month
16016,2010-02,32,27.2,3,3,0.85,product_month
16016,2010-03,220,161.0,3,3,0.8066666666666666,product_month
16016,2010-04,96,81.6,4,4,0.85,product_month
16016,2010-05,30,25.5,3,3,0.85,product_month
16016,2010-06,60,45.8,3,3,0.8066666666666666,product_month
16016,2010-07,408,320.8,9,9,0.8355555555555555,product_month
16016,2010-08,21,17.85,3,3,0.85,product_month
16016,2010-09,50,37.3,2,2,0.7849999999999999,product_month
16016,2010-10,44,34.8,4,4,0.8175,product_month
16016,2010-11,20,17.0,2,2,0.85,product_month
16016,2010-12,52,44.2,5,5,0.85,product_month
16016,2011-01,40,34.0,3,3,0.85,product_month
16016,2011-02,323,248.55,5,5,0.8240000000000001,product_month
16016,2011-03,70,59.5,2,2,0.85,product_month
16016,2011-04,133,113.05,5,5,0.85,product_month
16016,2011-05,122,103.7,6,6,0.85,product_month
16016,2011-06,110,90.9,5,5,0.8240000000000001,product_month
16016,2011-07,72,61.2,6,6,0.85,product_month
16016,2011-08,65,55.25,7,6,0.85,product_month
16016,2011-09,50,42.5,4,4,0.85,product_month
16016,2011-10,40,34.0,4,4,0.85,product_month
16016,2011-11,140,119.0,8,8,0.85,product_month
16016,2011-12,80,68.0,5,5,0.85,product_month
16020C,2009-12,12,10.2,1,1,0.85,product_month
16020C,2010-03,1,0.85,1,1,0.85,product_month
16020C,2010-04,18,15.299999999999999,3,3,0.85,product_month
16020C,2010-05,1,0.85,1,1,0.85,product_month
16020C,2010-06,4,3.4,2,2,0.85,product_month
16020C,2010-07,5,4.25,2,2,0.85,product_month
16020C,2010-08,11,9.35,4,4,0.85,product_month
16020C,2010-09,14,11.899999999999999,2,2,0.85,product_month
16020C,2010-10,6,5.1,4,4,0.85,product_month
16020C,2010-11,4,3.4,2,2,0.85,product_month
16020C,2011-03,2,1.7,1,1,0.85,product_month
16020C,2011-04,4,3.4,1,1,0.85,product_month
16020C,2011-06,61,50.63,9,1,0.83,product_month
16020C,2011-07,17,14.17,6,1,0.8333333333333334,product_month
16033,2009-12,240,28.8,2,2,0.12,product_month
16033,2010-01,1800,172.79999999999998,4,4,0.11249999999999999,product_month
16033,2010-02,1920,176.4,2,2,0.105,product_month
16033,2010-03,120,14.4,1,1,0.12,product_month
16033,2010-04,3000,273.6,3,2,0.09999999999999999,product_month
16033,2010-05,3480,331.2,7,6,0.11142857142857143,product_month
16033,2010-06,720,86.4,5,5,0.12,product_month
16033,2010-07,241,28.92,3,3,0.12,product_month
16033,2010-08,960,115.2,5,5,0.12,product_month
16033,2010-09,480,57.6,4,4,0.12,product_month
16033,2010-10,600,72.0,4,4,0.12,product_month
16033,2010-11,720,86.4,6,6,0.12,product_month
16033,2010-12,240,28.8,2,2,0.12,product_month
16033,2011-01,120,14.4,1,1,0.12,product_month
16033,2011-02,480,57.6,1,1,0.12,product_month
16043,2009-12,24,10.08,1,1,0.42,product_month
16043,2010-03,27,11.34,2,2,0.42,product_month
16043,2010-04,24,10.08,1,1,0.42,product_month
16043,2010-06,50,21.0,3,3,0.42,product_month
16043,2010-07,1,0.42,1,1,0.42,product_month
16043,2010-08,960,57.6,1,1,0.06,product_month
16043,2010-09,960,57.6,1,1,0.06,product_month
16043,2010-10,1,0.42,1,1,0.42,product_month
16043,2011-06,98,11.759999999999998,2,2,0.12,product_month
16044,2010-01,6145,369.06,2,2,0.24,product_month
16044,2010-02,48,20.16,1,1,0.42,product_month
16045,2010-01,2,0.24,1,1,0.12,product_month
16045,2010-03,110,13.2,2,2,0.12,product_month
16045,2010-05,100,12.0,1,1,0.12,product_month
16045,2010-09,100,12.0,1,1,0.12,product_month
16045,2010-11,100,12.0,1,1,0.12,product_month
16045,2010-12,100,12.0,1,1,0.12,product_month
16045,2011-03,200,24.0,2,2,0.12,product_month
16045,2011-06,1200,48.0,8,8,0.04,product_month
16045,2011-07,2100,84.0,12,11,0.04,product_month
16045,2011-08,1000,40.0,9,9,0.04,product_month
16045,2011-09,1400,56.0,10,10,0.04,product_month
16045,2011-10,1700,68.0,16,16,0.04,product_month
16045,2011-11,1000,40.0,8,7,0.04,product_month
16045,2011-12,200,8.0,2,2,0.04,product_month
16046,2009-12,178,155.09,7,4,1.1925,product_month
16046,2010-01,136,53.050000000000004,5,5,0.8799999999999999,product_month
16046,2010-02,104,31.519999999999996,2,2,0.9249999999999999,product_month
16046,2010-03,2,2.51,2,2,1.255,product_month
16046,2010-04,109,39.81999999999999,4,2,1.2925,product_month
16046,2010-05,4,3.4,2,2,0.85,product_month
16046,2010-06,13,11.86,2,2,1.255,product_month
16046,2010-07,3,2.55,1,1,0.85,product_month
16046,2010-08,4612,372.04,3,3,0.5933333333333333,product_month
16046,2010-09,4621,380.5,3,3,0.8633333333333333,product_month
